step,day,hour,money,inv_WHEAT,inv_CARROT,inv_TOMATO,inv_STRAWBERRY,inv_MELON,inv_EGG,inv_MILK,inv_WOOL,inv_FERTILIZER,price_WHEAT,price_CARROT,price_TOMATO,price_STRAWBERRY,price_MELON,price_EGG,price_MILK,price_WOOL,price_FERTILIZER,inv_WHEAT_change,inv_CARROT_change,inv_TOMATO_change,inv_STRAWBERRY_change,inv_MELON_change,inv_EGG_change,inv_MILK_change,inv_WOOL_change,inv_FERTILIZER_change
439,18,7,3000.0,9889,9697,9889,9889,9981,9981,9981,9793,10000,36,59,73,208,276,51,198,246,100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
440,18,8,3000.0,9889,9697,9889,9889,9981,9981,9981,9793,10000,36,59,73,208,276,51,198,246,100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
441,18,9,3000.0,9888,9690,9888,9888,9981,9981,9981,9789,10000,36,59,73,209,276,51,198,246,100,-1.0,-7.0,-1.0,-1.0,0.0,0.0,0.0,-4.0,0.0
442,18,10,3000.0,9888,9690,9888,9888,9981,9981,9981,9789,10000,36,59,73,209,276,51,198,246,100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
443,18,11,3000.0,9888,9690,9888,9888,9981,9981,9981,9789,10000,36,59,73,209,276,51,198,246,100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
444,18,12,3000.0,9888,9690,9888,9888,9981,9981,9981,9789,10000,36,59,73,209,276,51,198,246,100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
445,18,13,3000.0,9887,9683,9887,9887,9981,9981,9981,9785,10000,36,60,74,209,276,51,198,246,100,-1.0,-7.0,-1.0,-1.0,0.0,0.0,0.0,-4.0,0.0
446,18,14,3000.0,9887,9683,9887,9887,9981,9981,9981,9785,10000,36,60,74,209,276,51,198,246,100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
447,18,15,3000.0,9887,9683,9887,9887,9981,9981,9981,9785,10000,36,60,74,209,276,51,198,246,100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
448,18,16,3000.0,9887,9683,9887,9887,9981,9981,9981,9785,10000,36,60,74,209,276,51,198,246,100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
449,18,17,3000.0,9886,9676,9886,9886,9981,9981,9981,9781,10000,36,60,74,210,276,51,198,246,100,-1.0,-7.0,-1.0,-1.0,0.0,0.0,0.0,-4.0,0.0
450,18,18,3000.0,9886,9676,9886,9886,9981,9981,9981,9781,10000,36,60,74,210,276,51,198,246,100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
451,18,19,3000.0,9886,9676,9886,9886,9981,9981,9981,9781,10000,36,60,74,210,276,51,198,246,100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
452,18,20,3000.0,9886,9676,9886,9886,9981,9981,9981,9781,10000,36,60,74,210,276,51,198,246,100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
453,18,21,3000.0,9885,9669,9885,9885,9981,9981,9981,9777,10000,36,61,74,210,276,51,198,246,100,-1.0,-7.0,-1.0,-1.0,0.0,0.0,0.0,-4.0,0.0
454,18,22,3000.0,9885,9669,9885,9885,9981,9981,9981,9777,10000,36,61,74,210,276,51,198,246,100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
455,18,23,3000.0,9885,9669,9885,9885,9981,9981,9981,9777,10000,36,61,74,210,276,51,198,246,100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
456,19,0,3000.0,9885,9669,9885,9885,9981,9981,9981,9777,10000,36,61,74,210,276,51,198,246,100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
457,19,1,3000.0,9883,9661,9883,9883,9980,9980,9980,9772,10000,36,61,74,211,277,51,199,247,100,-2.0,-8.0,-2.0,-2.0,-1.0,-1.0,-1.0,-5.0,0.0
458,19,2,3000.0,9883,9661,9883,9883,9980,9980,9980,9772,10000,36,61,74,211,277,51,199,247,100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
459,19,3,3000.0,9883,9661,9883,9883,9980,9980,9980,9772,10000,36,61,74,211,277,51,199,247,100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
460,19,4,3000.0,9883,9661,9883,9883,9980,9980,9980,9772,10000,36,61,74,211,277,51,199,247,100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
461,19,5,3000.0,9882,9654,9882,9882,9980,9980,9980,9768,10000,36,62,74,211,277,51,199,247,100,-1.0,-7.0,-1.0,-1.0,0.0,0.0,0.0,-4.0,0.0
462,19,6,3000.0,9882,9654,9882,9882,9980,9980,9980,9768,10000,36,62,74,211,277,51,199,247,100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
463,19,7,3000.0,9882,9654,9882,9882,9980,9980,9980,9768,10000,36,62,74,211,277,51,199,247,100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
464,19,8,3000.0,9882,9654,9882,9882,9980,9980,9980,9768,10000,36,62,74,211,277,51,199,247,100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
465,19,9,3000.0,9881,9647,9881,9881,9980,9980,9980,9764,10000,36,62,74,212,277,51,199,247,100,-1.0,-7.0,-1.0,-1.0,0.0,0.0,0.0,-4.0,0.0
466,19,10,3000.0,9881,9647,9881,9881,9980,9980,9980,9764,10000,36,62,74,212,277,51,199,247,100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
467,19,11,3000.0,9881,9647,9881,9881,9980,9980,9980,9764,10000,36,62,74,212,277,51,199,247,100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
468,19,12,3000.0,9881,9647,9881,9881,9980,9980,9980,9764,10000,36,62,74,212,277,51,199,247,100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
469,19,13,3000.0,9880,9640,9880,9880,9980,9980,9980,9760,10000,36,63,74,212,277,51,199,247,100,-1.0,-7.0,-1.0,-1.0,0.0,0.0,0.0,-4.0,0.0
470,19,14,3000.0,9880,9640,9880,9880,9980,9980,9980,9760,10000,36,63,74,212,277,51,199,247,100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
471,19,15,3000.0,9880,9640,9880,9880,9980,9980,9980,9760,10000,36,63,74,212,277,51,199,247,100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
472,19,16,3000.0,9880,9640,9880,9880,9980,9980,9980,9760,10000,36,63,74,212,277,51,199,247,100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
473,19,17,3000.0,9879,9633,9879,9879,9980,9980,9980,9756,10000,36,64,75,212,277,51,199,247,100,-1.0,-7.0,-1.0,-1.0,0.0,0.0,0.0,-4.0,0.0
474,19,18,3000.0,9879,9633,9879,9879,9980,9980,9980,9756,10000,36,64,75,212,277,51,199,247,100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
475,19,19,3000.0,9879,9633,9879,9879,9980,9980,9980,9756,10000,36,64,75,212,277,51,199,247,100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
476,19,20,3000.0,9879,9633,9879,9879,9980,9980,9980,9756,10000,36,64,75,212,277,51,199,247,100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
477,19,21,3000.0,9878,9626,9878,9878,9980,9980,9980,9752,10000,36,64,75,213,277,51,199,247,100,-1.0,-7.0,-1.0,-1.0,0.0,0.0,0.0,-4.0,0.0
478,19,22,3000.0,9878,9626,9878,9878,9980,9980,9980,9752,10000,36,64,75,213,277,51,199,247,100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
479,19,23,3000.0,9878,9626,9878,9878,9980,9980,9980,9752,10000,36,64,75,213,277,51,199,247,100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
480,20,0,3000.0,9878,9626,9878,9878,9980,9980,9980,9752,10000,36,64,75,213,277,51,199,247,100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
481,20,1,3000.0,9876,9618,9876,9876,9979,9979,9979,9747,10000,36,65,75,214,277,51,200,247,100,-2.0,-8.0,-2.0,-2.0,-1.0,-1.0,-1.0,-5.0,0.0
482,20,2,3000.0,9876,9618,9876,9876,9979,9979,9979,9747,10000,36,65,75,214,277,51,200,247,100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
483,20,3,3000.0,9876,9618,9876,9876,9979,9979,9979,9747,10000,36,65,75,214,277,51,200,247,100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
484,20,4,3000.0,9876,9618,9876,9876,9979,9979,9979,9747,10000,36,65,75,214,277,51,200,247,100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
485,20,5,3000.0,9875,9611,9875,9875,9979,9979,9979,9743,10000,36,65,75,214,277,51,200,248,100,-1.0,-7.0,-1.0,-1.0,0.0,0.0,0.0,-4.0,0.0
486,20,6,3000.0,9875,9611,9875,9875,9979,9979,9979,9743,10000,36,65,75,214,277,51,200,248,100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
487,20,7,3000.0,9875,9611,9875,9875,9979,9979,9979,9743,10000,36,65,75,214,277,51,200,248,100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
488,20,8,3000.0,9875,9611,9875,9875,9979,9979,9979,9743,10000,36,65,75,214,277,51,200,248,100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
489,20,9,3000.0,9874,9604,9874,9874,9979,9979,9979,9739,10000,36,66,75,214,277,51,200,248,100,-1.0,-7.0,-1.0,-1.0,0.0,0.0,0.0,-4.0,0.0
490,20,10,3000.0,9874,9604,9874,9874,9979,9979,9979,9739,10000,36,66,75,214,277,51,200,248,100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
491,20,11,3000.0,9874,9604,9874,9874,9979,9979,9979,9739,10000,36,66,75,214,277,51,200,248,100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
492,20,12,3000.0,9874,9604,9874,9874,9979,9979,9979,9739,10000,36,66,75,214,277,51,200,248,100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
493,20,13,3000.0,9873,9597,9873,9873,9979,9979,9979,9735,10000,36,66,75,215,277,51,200,248,100,-1.0,-7.0,-1.0,-1.0,0.0,0.0,0.0,-4.0,0.0
494,20,14,3000.0,9873,9597,9873,9873,9979,9979,9979,9735,10000,36,66,75,215,277,51,200,248,100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
495,20,15,3000.0,9873,9597,9873,9873,9979,9979,9979,9735,10000,36,66,75,215,277,51,200,248,100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
496,20,16,3000.0,9873,9597,9873,9873,9979,9979,9979,9735,10000,36,66,75,215,277,51,200,248,100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
497,20,17,3000.0,9872,9590,9872,9872,9979,9979,9979,9731,10000,36,67,75,215,277,51,200,248,100,-1.0,-7.0,-1.0,-1.0,0.0,0.0,0.0,-4.0,0.0
498,20,18,3000.0,9872,9590,9872,9872,9979,9979,9979,9731,10000,36,67,75,215,277,51,200,248,100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
499,20,19,3000.0,9872,9590,9872,9872,9979,9979,9979,9731,10000,36,67,75,215,277,51,200,248,100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
500,20,20,3000.0,9872,9590,9872,9872,9979,9979,9979,9731,10000,36,67,75,215,277,51,200,248,100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
501,20,21,3000.0,9871,9583,9871,9871,9979,9979,9979,9727,10000,36,67,75,215,277,51,200,248,100,-1.0,-7.0,-1.0,-1.0,0.0,0.0,0.0,-4.0,0.0
502,20,22,3000.0,9871,9583,9871,9871,9979,9979,9979,9727,10000,36,67,75,215,277,51,200,248,100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
503,20,23,3000.0,9871,9583,9871,9871,9979,9979,9979,9727,10000,36,67,75,215,277,51,200,248,100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
504,21,0,3000.0,9871,9583,9871,9871,9979,9979,9979,9727,10000,36,67,75,215,277,51,200,248,100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
505,21,1,3000.0,9868,9574,9868,9868,9978,9978,9978,9722,10000,36,68,76,217,277,51,201,248,100,-3.0,-9.0,-3.0,-3.0,-1.0,-1.0,-1.0,-5.0,0.0
506,21,2,3000.0,9868,9574,9868,9868,9978,9978,9978,9722,10000,36,68,76,217,277,51,201,248,100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
507,21,3,3000.0,9868,9574,9868,9868,9978,9978,9978,9722,10000,36,68,76,217,277,51,201,248,100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
508,21,4,3000.0,9868,9574,9868,9868,9978,9978,9978,9722,10000,36,68,76,217,277,51,201,248,100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
509,21,5,3000.0,9866,9566,9866,9866,9978,9978,9978,9718,10000,37,69,76,217,277,51,201,248,100,-2.0,-8.0,-2.0,-2.0,0.0,0.0,0.0,-4.0,0.0
510,21,6,3000.0,9866,9566,9866,9866,9978,9978,9978,9718,10000,37,69,76,217,277,51,201,248,100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
511,21,7,3000.0,9866,9566,9866,9866,9978,9978,9978,9718,10000,37,69,76,217,277,51,201,248,100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
512,21,8,3000.0,9866,9566,9866,9866,9978,9978,9978,9718,10000,37,69,76,217,277,51,201,248,100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
513,21,9,3000.0,9864,9558,9864,9864,9978,9978,9978,9714,10000,37,69,76,218,277,51,201,249,100,-2.0,-8.0,-2.0,-2.0,0.0,0.0,0.0,-4.0,0.0
514,21,10,3000.0,9864,9558,9864,9864,9978,9978,9978,9714,10000,37,69,76,218,277,51,201,249,100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
515,21,11,3000.0,9864,9558,9864,9864,9978,9978,9978,9714,10000,37,69,76,218,277,51,201,249,100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
516,21,12,3000.0,9864,9558,9864,9864,9978,9978,9978,9714,10000,37,69,76,218,277,51,201,249,100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
517,21,13,3000.0,9862,9550,9862,9862,9978,9978,9978,9710,10000,37,70,77,219,277,51,201,249,100,-2.0,-8.0,-2.0,-2.0,0.0,0.0,0.0,-4.0,0.0
518,21,14,3000.0,9862,9550,9862,9862,9978,9978,9978,9710,10000,37,70,77,219,277,51,201,249,100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
519,21,15,3000.0,9862,9550,9862,9862,9978,9978,9978,9710,10000,37,70,77,219,277,51,201,249,100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
520,21,16,3000.0,9862,9550,9862,9862,9978,9978,9978,9710,10000,37,70,77,219,277,51,201,249,100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
521,21,17,3000.0,9860,9542,9860,9860,9978,9978,9978,9706,10000,37,71,77,219,277,51,201,249,100,-2.0,-8.0,-2.0,-2.0,0.0,0.0,0.0,-4.0,0.0
522,21,18,3000.0,9860,9542,9860,9860,9978,9978,9978,9706,10000,37,71,77,219,277,51,201,249,100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
523,21,19,3000.0,9860,9542,9860,9860,9978,9978,9978,9706,10000,37,71,77,219,277,51,201,249,100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
524,21,20,3000.0,9860,9542,9860,9860,9978,9978,9978,9706,10000,37,71,77,219,277,51,201,249,100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
525,21,21,3000.0,9858,9534,9858,9858,9978,9978,9978,9702,10000,37,72,77,220,277,51,201,249,100,-2.0,-8.0,-2.0,-2.0,0.0,0.0,0.0,-4.0,0.0
526,21,22,3000.0,9858,9534,9858,9858,9978,9978,9978,9702,10000,37,72,77,220,277,51,201,249,100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
527,21,23,3000.0,9858,9534,9858,9858,9978,9978,9978,9702,10000,37,72,77,220,277,51,201,249,100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
528,22,0,3000.0,9858,9534,9858,9858,9978,9978,9978,9702,10000,37,72,77,220,277,51,201,249,100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
529,22,1,3000.0,9855,9525,9855,9855,9977,9977,9977,9697,10000,37,73,77,221,278,51,202,249,100,-3.0,-9.0,-3.0,-3.0,-1.0,-1.0,-1.0,-5.0,0.0
530,22,2,3000.0,9855,9525,9855,9855,9977,9977,9977,9697,10000,37,73,77,221,278,51,202,249,100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
531,22,3,3000.0,9855,9525,9855,9855,9977,9977,9977,9697,10000,37,73,77,221,278,51,202,249,100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
532,22,4,3000.0,9855,9525,9855,9855,9977,9977,9977,9697,10000,37,73,77,221,278,51,202,249,100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
533,22,5,3000.0,9853,9517,9853,9853,9977,9977,9977,9693,10000,37,74,78,222,278,51,202,249,100,-2.0,-8.0,-2.0,-2.0,0.0,0.0,0.0,-4.0,0.0
534,22,6,3000.0,9853,9517,9853,9853,9977,9977,9977,9693,10000,37,74,78,222,278,51,202,249,100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
535,22,7,3000.0,9853,9517,9853,9853,9977,9977,9977,9693,10000,37,74,78,222,278,51,202,249,100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
536,22,8,3000.0,9853,9517,9853,9853,9977,9977,9977,9693,10000,37,74,78,222,278,51,202,249,100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
537,22,9,3000.0,9851,9509,9851,9851,9977,9977,9977,9689,10000,37,76,78,223,278,51,202,249,100,-2.0,-8.0,-2.0,-2.0,0.0,0.0,0.0,-4.0,0.0
538,22,10,3000.0,9851,9509,9851,9851,9977,9977,9977,9689,10000,37,76,78,223,278,51,202,249,100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
539,22,11,3000.0,9851,9509,9851,9851,9977,9977,9977,9689,10000,37,76,78,223,278,51,202,249,100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
540,22,12,3000.0,9851,9509,9851,9851,9977,9977,9977,9689,10000,37,76,78,223,278,51,202,249,100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
541,22,13,3000.0,9849,9501,9849,9849,9977,9977,9977,9685,10000,37,77,78,223,278,51,202,249,100,-2.0,-8.0,-2.0,-2.0,0.0,0.0,0.0,-4.0,0.0
542,22,14,3000.0,9849,9501,9849,9849,9977,9977,9977,9685,10000,37,77,78,223,278,51,202,249,100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
543,22,15,3000.0,9849,9501,9849,9849,9977,9977,9977,9685,10000,37,77,78,223,278,51,202,249,100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
544,22,16,3000.0,9849,9501,9849,9849,9977,9977,9977,9685,10000,37,77,78,223,278,51,202,249,100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
545,22,17,3000.0,9847,9493,9847,9847,9977,9977,9977,9681,10000,37,79,78,224,278,51,202,249,100,-2.0,-8.0,-2.0,-2.0,0.0,0.0,0.0,-4.0,0.0
546,22,18,3000.0,9847,9493,9847,9847,9977,9977,9977,9681,10000,37,79,78,224,278,51,202,249,100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
547,22,19,3000.0,9847,9493,9847,9847,9977,9977,9977,9681,10000,37,79,78,224,278,51,202,249,100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
548,22,20,3000.0,9847,9493,9847,9847,9977,9977,9977,9681,10000,37,79,78,224,278,51,202,249,100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
549,22,21,3000.0,9845,9485,9845,9845,9977,9977,9977,9677,10000,37,81,79,225,278,51,202,250,100,-2.0,-8.0,-2.0,-2.0,0.0,0.0,0.0,-4.0,0.0
550,22,22,3000.0,9845,9485,9845,9845,9977,9977,9977,9677,10000,37,81,79,225,278,51,202,250,100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
551,22,23,3000.0,9845,9485,9845,9845,9977,9977,9977,9677,10000,37,81,79,225,278,51,202,250,100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
552,23,0,3000.0,9845,9485,9845,9845,9977,9977,9977,9677,10000,37,81,79,225,278,51,202,250,100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
553,23,1,3000.0,9842,9476,9842,9842,9976,9976,9976,9672,10000,38,83,79,226,278,51,203,250,100,-3.0,-9.0,-3.0,-3.0,-1.0,-1.0,-1.0,-5.0,0.0
554,23,2,3000.0,9842,9476,9842,9842,9976,9976,9976,9672,10000,38,83,79,226,278,51,203,250,100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
555,23,3,3000.0,9842,9476,9842,9842,9976,9976,9976,9672,10000,38,83,79,226,278,51,203,250,100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
556,23,4,3000.0,9842,9476,9842,9842,9976,9976,9976,9672,10000,38,83,79,226,278,51,203,250,100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
557,23,5,3000.0,9840,9468,9840,9840,9976,9976,9976,9668,10000,38,86,79,226,278,51,203,250,100,-2.0,-8.0,-2.0,-2.0,0.0,0.0,0.0,-4.0,0.0
558,23,6,3000.0,9840,9468,9840,9840,9976,9976,9976,9668,10000,38,86,79,226,278,51,203,250,100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
559,23,7,3000.0,9840,9468,9840,9840,9976,9976,9976,9668,10000,38,86,79,226,278,51,203,250,100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
560,23,8,3000.0,9840,9468,9840,9840,9976,9976,9976,9668,10000,38,86,79,226,278,51,203,250,100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
561,23,9,3000.0,9838,9460,9838,9838,9976,9976,9976,9664,10000,38,88,79,227,278,51,203,250,100,-2.0,-8.0,-2.0,-2.0,0.0,0.0,0.0,-4.0,0.0
562,23,10,3000.0,9838,9460,9838,9838,9976,9976,9976,9664,10000,38,88,79,227,278,51,203,250,100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
563,23,11,3000.0,9838,9460,9838,9838,9976,9976,9976,9664,10000,38,88,79,227,278,51,203,250,100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
564,23,12,3000.0,9838,9460,9838,9838,9976,9976,9976,9664,10000,38,88,79,227,278,51,203,250,100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
565,23,13,3000.0,9836,9452,9836,9836,9976,9976,9976,9660,10000,38,91,80,228,278,51,203,250,100,-2.0,-8.0,-2.0,-2.0,0.0,0.0,0.0,-4.0,0.0
566,23,14,3000.0,9836,9452,9836,9836,9976,9976,9976,9660,10000,38,91,80,228,278,51,203,250,100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
567,23,15,3000.0,9836,9452,9836,9836,9976,9976,9976,9660,10000,38,91,80,228,278,51,203,250,100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
568,23,16,3000.0,9836,9452,9836,9836,9976,9976,9976,9660,10000,38,91,80,228,278,51,203,250,100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
569,23,17,3000.0,9834,9444,9834,9834,9976,9976,9976,9656,10000,38,94,80,228,278,51,203,250,100,-2.0,-8.0,-2.0,-2.0,0.0,0.0,0.0,-4.0,0.0
570,23,18,3000.0,9834,9444,9834,9834,9976,9976,9976,9656,10000,38,94,80,228,278,51,203,250,100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
571,23,19,3000.0,9834,9444,9834,9834,9976,9976,9976,9656,10000,38,94,80,228,278,51,203,250,100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
572,23,20,3000.0,9834,9444,9834,9834,9976,9976,9976,9656,10000,38,94,80,228,278,51,203,250,100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
573,23,21,3000.0,9832,9436,9832,9832,9976,9976,9976,9652,10000,38,97,80,229,278,51,203,250,100,-2.0,-8.0,-2.0,-2.0,0.0,0.0,0.0,-4.0,0.0
574,23,22,3000.0,9832,9436,9832,9832,9976,9976,9976,9652,10000,38,97,80,229,278,51,203,250,100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
575,23,23,3000.0,9832,9436,9832,9832,9976,9976,9976,9652,10000,38,97,80,229,278,51,203,250,100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
576,24,0,3000.0,9832,9436,9832,9832,9976,9976,9976,9652,10000,38,97,80,229,278,51,203,250,100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
577,24,1,3000.0,9828,9427,9829,9828,9975,9975,9974,9647,10000,38,100,81,230,279,52,204,250,100,-4.0,-9.0,-3.0,-4.0,-1.0,-1.0,-2.0,-5.0,0.0
578,24,2,3000.0,9828,9427,9829,9828,9975,9975,9974,9647,10000,38,100,81,230,279,52,204,250,100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
579,24,3,3000.0,9828,9427,9829,9828,9975,9975,9974,9647,10000,38,100,81,230,279,52,204,250,100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
580,24,4,3000.0,9828,9427,9829,9828,9975,9975,9974,9647,10000,38,100,81,230,279,52,204,250,100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
581,24,5,3000.0,9825,9419,9827,9825,9975,9975,9973,9643,10000,38,104,81,231,279,52,205,250,100,-3.0,-8.0,-2.0,-3.0,0.0,0.0,-1.0,-4.0,0.0
582,24,6,3000.0,9825,9419,9827,9825,9975,9975,9973,9643,10000,38,104,81,231,279,52,205,250,100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
583,24,7,3000.0,9825,9419,9827,9825,9975,9975,9973,9643,10000,38,104,81,231,279,52,205,250,100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
584,24,8,3000.0,9825,9419,9827,9825,9975,9975,9973,9643,10000,38,104,81,231,279,52,205,250,100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
585,24,9,3000.0,9822,9411,9825,9822,9975,9975,9972,9639,10000,38,108,81,232,279,52,206,251,100,-3.0,-8.0,-2.0,-3.0,0.0,0.0,-1.0,-4.0,0.0
